04-10-21,1789.50,104.25
05-10-21,1783.50,104.25
06-10-21,1782.10,104.25
07-10-21,1779.10,104.25
08-10-21,1802.00,104.25
09-10-21,1808.50,104.25
10-10-21,1788.70,104.25
11-10-21,1786.60,104.25
12-10-21,1798.50,104.25
13-10-21,1798.50,104.25
14-10-21,1814.90,104.25
15-10-21,1811.80,104.25
16-10-21,1812.60,104.25
17-10-21,1823.70,104.25
18-10-21,1821.60,104.25
19-10-21,1802.20,104.25
20-10-21,1786.00,104.25
21-10-21,1788.30,104.25
22-10-21,1794.60,104.25
23-10-21,1793.90,104.25
24-10-21,1792.80,104.25
25-10-21,1797.00,104.25
26-10-21,1748.00,104.25
27-10-21,1756.00,104.25
28-10-21,1757.80,104.25
29-10-21,1774.50,104.25
30-10-21,1773.40,104.25
31-10-21,1750.00,104.25
01-11-21,1746.80,104.25
02-11-21,1755.30,104.25
03-11-21,1733.80,104.25
04-11-21,1737.20,104.25
05-11-21,1742.80,104.25
06-11-21,1757.10,104.25
07-11-21,1754.60,104.25
08-11-21,1753.20,104.25
09-11-21,1759.70,104.25
10-11-21,1762.10,104.25
11-11-21,1773.30,104.25
12-11-21,1757.70,104.25
13-11-21,1767.80,104.25
14-11-21,1785.70,104.25
15-11-21,1798.70,104.25
16-11-21,1772.70,104.25
17-11-21,1767.90,104.25
18-11-21,1779.60,104.25
19-11-21,1778.00,104.25
20-11-21,1779.30,104.25
21-11-21,1808.30,104.25
22-11-21,1805.30,104.25
23-11-21,1785.60,97.3
24-11-21,1795.30,97.3
25-11-21,1803.50,97.3
26-11-21,1769.20,97.3
27-11-21,1793.80,97.3
28-11-21,1790.50,97.3
29-11-21,1763.50,97.3
30-11-21,1796.20,97.3
01-12-21,1801.90,97.3
02-12-21,1822.40,97.3
03-12-21,1827.30,97.3
04-12-21,1859.40,97.3
05-12-21,1857.90,97.3
06-12-21,1860.60,97.3
07-12-21,1859.90,97.3
08-12-21,1859.20,97.3
09-12-21,1864.90,97.3
10-12-21,1860.30,104.25
11-12-21,1861.10,104.25
12-12-21,1816.10,104.25
13-12-21,1789.20,104.25
14-12-21,1782.10,104.25
15-12-21,1788.20,104.25
16-12-21,1800.80,104.25
17-12-21,1786.00,104.25
18-12-21,1804.40,104.25
19-12-21,1789.30,104.25
20-12-21,1765.00,104.25
21-12-21,1767.60,104.25
22-12-21,1778.70,104.25
23-12-21,1781.40,104.25
24-12-21,1783.80,104.25
25-12-21,1776.20,104.25
26-12-21,1779.80,104.25
27-12-21,1787.80,104.25
28-12-21,1776.90,104.25
29-12-21,1768.70,104.25
30-12-21,1795.70,104.25
31-12-21,1807.70,104.25
01-01-22,1796.30,104.25
02-01-22,1793.80,104.25
03-01-22,1792.80,104.25
04-01-22,1805.20,104.25
05-01-22,1805.20,104.25
06-01-22,1805.20,139
07-01-22,1805.20,139
08-01-22,1794.30,104.25
09-01-22,1805.90,104.25
10-01-22,1805.90,104.25
11-01-22,1805.90,104.25
12-01-22,1811.40,104.25
13-01-22,1826.30,104.25
14-01-22,1789.40,104.25
15-01-22,1792.60,104.25
16-01-22,1794.20,104.25
17-01-22,1806.80,104.25
18-01-22,1821.40,104.25
19-01-22,1820.40,104.25
20-01-22,1823.00,104.25
21-01-22,1817.90,104.25
22-01-22,1817.30,104.25
23-01-22,1827.00,104.25
24-01-22,1845.40,104.25
25-01-22,1837.60,104.25
26-01-22,1831.60,104.25
27-01-22,1847.30,104.25
28-01-22,1836.00,104.25
29-01-22,1806.80,104.25
30-01-22,1788.20,104.25
31-01-22,1795.30,104.25
01-02-22,1799.90,104.25
02-02-22,1803.70,104.25
03-02-22,1792.70,104.25
04-02-22,1804.70,104.25
05-02-22,1813.60,104.25
06-02-22,1822.60,104.25
07-02-22,1827.80,104.25
08-02-22,1835.40,104.25
09-02-22,1831.20,104.25
10-02-22,1866.20,104.25
11-02-22,1848.60,104.25
12-02-22,1862.60,104.25
13-02-22,1893.50,104.25
14-02-22,1893.60,104.25
15-02-22,1894.50,104.25
16-02-22,1900.10,90.35
17-02-22,1904.70,90.35
18-02-22,1936.30,90.35
19-02-22,1884.80,104.25
20-02-22,1909.90,104.25
21-02-22,1922.00,104.25
22-02-22,1928.50,104.25
23-02-22,1929.60,104.25
