31-10-21,1750.00,24
01-11-21,1746.80,24
02-11-21,1755.30,24
03-11-21,1733.80,24
04-11-21,1737.20,24
05-11-21,1742.80,24
06-11-21,1757.10,24
07-11-21,1754.60,24
08-11-21,1753.20,24
09-11-21,1759.70,24
10-11-21,1762.10,24
11-11-21,1773.30,24
12-11-21,1757.70,24
13-11-21,1767.80,24
14-11-21,1785.70,24
15-11-21,1798.70,24
16-11-21,1772.70,24
17-11-21,1767.90,24
18-11-21,1779.60,24
19-11-21,1778.00,24
20-11-21,1779.30,24
21-11-21,1808.30,24
22-11-21,1805.30,24
23-11-21,1785.60,24
24-11-21,1795.30,24
25-11-21,1803.50,24
26-11-21,1769.20,24
27-11-21,1793.80,24
28-11-21,1790.50,24
29-11-21,1763.50,24
30-11-21,1796.20,24
01-12-21,1801.90,24
02-12-21,1822.40,24
03-12-21,1827.30,24
04-12-21,1859.40,24
05-12-21,1857.90,24
06-12-21,1860.60,24
07-12-21,1859.90,24
08-12-21,1859.20,24
09-12-21,1864.90,24
10-12-21,1860.30,24
11-12-21,1861.10,24
12-12-21,1816.10,23.5
13-12-21,1789.20,23.5
14-12-21,1782.10,23.5
15-12-21,1788.20,23.5
16-12-21,1800.80,23.5
17-12-21,1786.00,23.5
18-12-21,1804.40,23.5
19-12-21,1789.30,23.5
20-12-21,1765.00,23.5
21-12-21,1767.60,30
22-12-21,1778.70,30
23-12-21,1781.40,30
24-12-21,1783.80,30
25-12-21,1776.20,30
26-12-21,1779.80,30
27-12-21,1787.80,24
28-12-21,1776.90,24
29-12-21,1768.70,24
30-12-21,1795.70,24
31-12-21,1807.70,24
01-01-22,1796.30,24
02-01-22,1793.80,24
03-01-22,1792.80,24
04-01-22,1805.20,24
05-01-22,1805.20,24
06-01-22,1805.20,24
07-01-22,1805.20,24
08-01-22,1794.30,24
09-01-22,1805.90,24
10-01-22,1805.90,24
11-01-22,1805.90,24
12-01-22,1811.40,24
13-01-22,1826.30,24
14-01-22,1789.40,23.5
15-01-22,1792.60,23.5
16-01-22,1794.20,23.5
17-01-22,1806.80,23.5
18-01-22,1821.40,23.5
19-01-22,1820.40,23.5
20-01-22,1823.00,23.5
21-01-22,1817.90,23.5
22-01-22,1817.30,23.5
23-01-22,1827.00,23.5
24-01-22,1845.40,23.5
25-01-22,1837.60,23.5
26-01-22,1831.60,23.5
27-01-22,1847.30,23.5
28-01-22,1836.00,23.5
29-01-22,1806.80,23.5
30-01-22,1788.20,23.5
31-01-22,1795.30,23
01-02-22,1799.90,23
02-02-22,1803.70,23
03-02-22,1792.70,23
04-02-22,1804.70,23
05-02-22,1813.60,23
06-02-22,1822.60,23
07-02-22,1827.80,23
08-02-22,1835.40,23
09-02-22,1831.20,22.5
10-02-22,1866.20,22.5
11-02-22,1848.60,22.5
12-02-22,1862.60,22.5
13-02-22,1893.50,22.5
14-02-22,1893.60,22.5
15-02-22,1894.50,22.5
16-02-22,1900.10,22.5
17-02-22,1904.70,22.5
18-02-22,1936.30,22.5
19-02-22,1884.80,22.5
20-02-22,1909.90,22.5
21-02-22,1922.00,22.5
22-02-22,1928.50,22.5
23-02-22,1929.60,22.5
24-02-22,1945.30,22.5
25-02-22,1981.00,22.5
26-02-22,2039.10,22
27-02-22,1988.90,22
28-02-22,1996.60,22
01-03-22,1978.70,22
02-03-22,1954.10,22
03-03-22,1913.70,22
04-03-22,1913.20,22
05-03-22,1949.70,22
06-03-22,1935.80,22.5
07-03-22,1935.10,22.5
08-03-22,1915.30,22.5
09-03-22,1931.80,22.5
10-03-22,1965.20,22.5
11-03-22,1953.80,25
12-03-22,1937.10,25
13-03-22,1910.00,25
14-03-22,1933.90,25
15-03-22,1942.20,25
16-03-22,1929.40,25
17-03-22,1930.30,25
18-03-22,1944.10,24
19-03-22,1930.20,28
20-03-22,1932.40,25
21-03-22,1941.40,25
22-03-22,1951.60,25
23-03-22,1960.90,25
24-03-22,1976.80,25
25-03-22,1963.30,25
26-03-22,1963.30,25
27-03-22,1963.30,25
28-03-22,1964.00,25
29-03-22,1949.60,25
30-03-22,1943.70,25
31-03-22,1941.60,25
